iris_code,iris_libelle,poi_type,poi_id,poi_name,minimum,mediane,moyenne,maximum
2906,Borendy,dimenc_centres,33,Société le Nickel - DOTHIO,22.98,49.74,51.88,83.79
3001,Touho village,dimenc_centres,33,Société le Nickel - DOTHIO,194.04,201.36,202.53,218.36
3003,Tiouandé - Ouanache - Congouma - Paola,dimenc_centres,33,Société le Nickel - DOTHIO,210.99,217.72,218.21,224.81
3004,Koe - Kokingone - Tiwaka - Pombéi,dimenc_centres,33,Société le Nickel - DOTHIO,182.60,188.28,188.10,201.03
3101,Voh village - Gatope,dimenc_centres,33,Société le Nickel - DOTHIO,178.85,189.33,188.22,196.95
3103,Témala,dimenc_centres,33,Société le Nickel - DOTHIO,193.90,203.82,203.95,281.99
3106,Tiéta,dimenc_centres,33,Société le Nickel - DOTHIO,182.37,196.95,196.89,237.82
3201,Waho Touaourou Goro,dimenc_centres,33,Société le Nickel - DOTHIO,149.84,160.21,162.72,183.90
3202,Unia,dimenc_centres,33,Société le Nickel - DOTHIO,152.61,164.59,164.58,176.93
3203,Ouinné Pourina Plaine des lacs,dimenc_centres,33,Société le Nickel - DOTHIO,128.29,150.58,154.93,184.39
3301,Kouaoua village - Amon Kasiori,dimenc_centres,33,Société le Nickel - DOTHIO,70.46,78.62,80.46,95.92
3302,Méa Mébara - Ouérou Pimet,dimenc_centres,33,Société le Nickel - DOTHIO,54.43,70.38,70.89,90.84
0101,Bélep,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
0201,Boulouparis village,dimenc_centres,34,Société le Nickel - PINPIN 1A,85.45,101.51,100.24,109.86
0204,Tomo-Ouinané,dimenc_centres,34,Société le Nickel - PINPIN 1A,98.55,108.39,110.63,142.47
0205,Nassirah,dimenc_centres,34,Société le Nickel - PINPIN 1A,96.05,101.19,103.66,115.98
0301,Bourail village,dimenc_centres,34,Société le Nickel - PINPIN 1A,35.35,40.83,40.40,45.16
0302,Poé Nessadiou,dimenc_centres,34,Société le Nickel - PINPIN 1A,43.27,53.05,53.31,64.12
0303,Domaine Deva Le Cap,dimenc_centres,34,Société le Nickel - PINPIN 1A,23.73,35.39,38.25,58.79
0304,Nandaï Boghen,dimenc_centres,34,Société le Nickel - PINPIN 1A,29.43,44.98,43.94,66.32
0305,Ny,dimenc_centres,34,Société le Nickel - PINPIN 1A,39.03,45.87,46.81,57.50
0401,Canala village,dimenc_centres,34,Société le Nickel - PINPIN 1A,96.81,107.64,106.86,115.16
0403,Gélima - Kuiné - Mia - Nakéty,dimenc_centres,34,Société le Nickel - PINPIN 1A,111.56,116.37,116.22,123.10
0404,Mé Kwaré,dimenc_centres,34,Société le Nickel - PINPIN 1A,103.99,127.96,128.89,142.83
0501,Coeur de ville urbain,dimenc_centres,34,Société le Nickel - PINPIN 1A,141.71,143.44,143.47,145.47
0502,Coeur de ville littoral,dimenc_centres,34,Société le Nickel - PINPIN 1A,140.22,141.57,141.59,142.92
0503,Koutio Secal,dimenc_centres,34,Société le Nickel - PINPIN 1A,141.08,142.13,142.13,143.23
0504,Koutio érudits,dimenc_centres,34,Société le Nickel - PINPIN 1A,140.60,141.32,141.33,142.13
0505,Koutio Fortunes de mer,dimenc_centres,34,Société le Nickel - PINPIN 1A,139.98,140.68,140.72,141.96
0506,Jacarandas I,dimenc_centres,34,Société le Nickel - PINPIN 1A,141.75,142.69,143.04,144.75
0507,Jacarandas II,dimenc_centres,34,Société le Nickel - PINPIN 1A,142.33,142.93,143.32,147.26
0508,Auteuil,dimenc_centres,34,Société le Nickel - PINPIN 1A,142.92,144.06,144.19,145.70
0509,Koghis,dimenc_centres,34,Société le Nickel - PINPIN 1A,145.99,147.66,147.80,153.45
0510,Dumbéa/mer Ouest,dimenc_centres,34,Société le Nickel - PINPIN 1A,137.09,140.99,141.07,144.23
0511,Dumbea/mer Est - Plaine Adam,dimenc_centres,34,Société le Nickel - PINPIN 1A,140.85,141.94,142.27,146.74
0512,Plaine de Koé,dimenc_centres,34,Société le Nickel - PINPIN 1A,143.64,147.14,147.48,157.73
0513,Nakutakoin,dimenc_centres,34,Société le Nickel - PINPIN 1A,136.22,138.06,138.84,146.35
0514,Nondoué La Couvelée,dimenc_centres,34,Société le Nickel - PINPIN 1A,143.71,146.66,146.87,153.45
0515,Katiramona Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,140.14,142.48,142.78,148.84
0516,Dzumac,dimenc_centres,34,Société le Nickel - PINPIN 1A,154.52,156.55,157.29,174.39
0601,Farino,dimenc_centres,34,Société le Nickel - PINPIN 1A,69.48,75.39,75.99,89.82
0701,Hienghène village,dimenc_centres,34,Société le Nickel - PINPIN 1A,138.38,153.12,163.67,215.27
0704,Tiendanite à Ouayaguette,dimenc_centres,34,Société le Nickel - PINPIN 1A,161.13,169.60,171.81,195.98
0705,Oué - Hawa - Ouen - Kout - Pwa Jilu,dimenc_centres,34,Société le Nickel - PINPIN 1A,99.77,143.77,142.26,191.45
0801,Houaïlou village,dimenc_centres,34,Société le Nickel - PINPIN 1A,75.20,84.61,83.90,93.20
0803,Waraï,dimenc_centres,34,Société le Nickel - PINPIN 1A,78.58,85.92,87.64,103.83
0805,Nédivin - Bas Nindien,dimenc_centres,34,Société le Nickel - PINPIN 1A,59.00,71.42,70.27,77.31
0807,Boréaré - Coula - Karagreu - Nérin,dimenc_centres,34,Société le Nickel - PINPIN 1A,35.50,56.27,61.11,94.34
0808,Kua - Néoua - Gwa Ruviano,dimenc_centres,34,Société le Nickel - PINPIN 1A,45.00,92.64,86.19,132.79
0901,Vao,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
0902,Kunié hors Vao,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
1001,Kaala Gomen village,dimenc_centres,34,Société le Nickel - PINPIN 1A,93.73,109.98,108.23,120.94
1004,Ouéholle - Ouémou - Kourou,dimenc_centres,34,Société le Nickel - PINPIN 1A,134.52,139.96,142.01,151.29
1006,Massif Ouazangou - Mont Kaala,dimenc_centres,34,Société le Nickel - PINPIN 1A,99.39,115.05,116.37,141.70
1101,Koné village,dimenc_centres,34,Société le Nickel - PINPIN 1A,57.26,59.54,59.52,62.63
1102,Paiamboué - La Caférie - Foué,dimenc_centres,34,Société le Nickel - PINPIN 1A,51.21,55.90,56.18,66.42
1103,Baco - Koniambo,dimenc_centres,34,Société le Nickel - PINPIN 1A,55.02,58.20,58.92,62.75
1105,Massif Koniambo - Pinjen,dimenc_centres,34,Société le Nickel - PINPIN 1A,61.16,75.41,75.62,93.65
1107,Poindah - Noelly - Néami - Netchaot,dimenc_centres,34,Société le Nickel - PINPIN 1A,51.76,63.59,64.41,82.83
1108,Bopope,dimenc_centres,34,Société le Nickel - PINPIN 1A,68.45,75.36,76.20,128.75
1201,Koumac village,dimenc_centres,34,Société le Nickel - PINPIN 1A,115.99,120.83,121.38,126.72
1202,Pagou - Paop - Wanac,dimenc_centres,34,Société le Nickel - PINPIN 1A,124.25,126.13,126.32,129.10
1203,Paagoumène - Chagrin - Karack - Pagui,dimenc_centres,34,Société le Nickel - PINPIN 1A,121.42,135.13,135.52,153.33
1206,Piton de Pandop,dimenc_centres,34,Société le Nickel - PINPIN 1A,117.38,132.15,128.83,139.02
1301,La Foa village,dimenc_centres,34,Société le Nickel - PINPIN 1A,66.67,76.49,79.31,100.20
1303,Oua Tom Forêt noire Pierrat,dimenc_centres,34,Société le Nickel - PINPIN 1A,77.41,87.62,88.60,105.37
1401,Gaïtcha,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
1402,Löessi,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
1403,Wet,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
1501,Guahma,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
1502,La Roche,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
1503,Tadine Pénélo,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
1601,Moindou,dimenc_centres,34,Société le Nickel - PINPIN 1A,53.97,67.39,69.39,94.75
1701,Yahoué Nord,dimenc_centres,34,Société le Nickel - PINPIN 1A,143.65,145.19,145.19,147.18
1702,Yahoué Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,144.07,145.07,145.01,146.18
1703,Pont des Français,dimenc_centres,34,Société le Nickel - PINPIN 1A,144.20,144.74,144.98,146.30
1704,La Conception,dimenc_centres,34,Société le Nickel - PINPIN 1A,145.65,146.94,147.23,150.41
1705,Robinson Nord,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.39,149.69,150.06,152.81
1706,Robinson Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,146.32,148.03,148.04,149.39
1707,Boulari,dimenc_centres,34,Société le Nickel - PINPIN 1A,147.62,148.81,148.97,151.35
1708,Saint Michel,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.93,149.85,149.88,150.96
1709,Saint Louis,dimenc_centres,34,Société le Nickel - PINPIN 1A,150.14,153.32,153.16,156.13
1710,La Coulée Nord,dimenc_centres,34,Société le Nickel - PINPIN 1A,155.26,157.95,157.90,160.23
1711,La Coulée Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,156.37,159.65,159.63,163.62
1712,Vallon Dore,dimenc_centres,34,Société le Nickel - PINPIN 1A,161.05,162.66,162.66,164.47
1713,Mont Dore Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,164.67,167.04,166.96,168.92
1714,Plum,dimenc_centres,34,Société le Nickel - PINPIN 1A,160.44,167.68,167.83,180.86
1715,Mouirange - Grand Sud - Ile Ouen,dimenc_centres,34,Société le Nickel - PINPIN 1A,159.69,192.84,192.89,232.60
1716,Malaoui,dimenc_centres,34,Société le Nickel - PINPIN 1A,150.10,160.25,160.64,173.00
1801,Val Plaisance Sud - Ouen Toro,dimenc_centres,34,Société le Nickel - PINPIN 1A,153.00,154.14,154.45,158.43
1802,Val Plaisance Nord,dimenc_centres,34,Société le Nickel - PINPIN 1A,152.72,153.34,153.49,154.27
1803,Anse Vata Est,dimenc_centres,34,Société le Nickel - PINPIN 1A,151.55,152.92,152.87,154.57
1804,Anse Vata Ouest,dimenc_centres,34,Société le Nickel - PINPIN 1A,151.97,153.04,153.03,153.97
1805,Baie des citrons,dimenc_centres,34,Société le Nickel - PINPIN 1A,151.53,152.58,152.51,153.69
1806,Motor Pool - Receiving,dimenc_centres,34,Société le Nickel - PINPIN 1A,151.19,151.88,151.87,152.49
1807,N'Géa,dimenc_centres,34,Société le Nickel - PINPIN 1A,151.22,152.17,152.13,153.19
1808,Trianon,dimenc_centres,34,Société le Nickel - PINPIN 1A,149.78,150.86,150.78,151.60
1809,Orphelinat,dimenc_centres,34,Société le Nickel - PINPIN 1A,149.58,150.60,150.58,152.37
1810,Artillerie,dimenc_centres,34,Société le Nickel - PINPIN 1A,149.29,150.19,150.12,151.26
1811,Faubourg Blanchot,dimenc_centres,34,Société le Nickel - PINPIN 1A,149.37,150.24,150.35,151.64
1812,Quartier Latin - Vallée du Génie,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.34,149.27,149.26,150.22
1813,Vallée des Colons Sud Ouest,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.86,150.24,150.15,151.31
1814,Vallée des Colons Sud Est,dimenc_centres,34,Société le Nickel - PINPIN 1A,149.45,150.57,150.49,151.34
1815,Magenta Ouest,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.49,149.57,149.58,150.46
1816,Magenta Tours,dimenc_centres,34,Société le Nickel - PINPIN 1A,149.01,149.62,149.61,150.28
1817,Magenta Est,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.47,150.17,150.18,151.65
1818,Ouémo,dimenc_centres,34,Société le Nickel - PINPIN 1A,150.76,151.56,151.66,153.08
1819,Haut Magenta,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.39,149.00,149.04,150.55
1820,Vallée des Colons Nord Est,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.73,149.45,149.39,149.71
1821,Vallée des Colons Nord Ouest,dimenc_centres,34,Société le Nickel - PINPIN 1A,147.83,148.57,148.52,149.08
1822,Centre ville,dimenc_centres,34,Société le Nickel - PINPIN 1A,147.34,148.41,148.43,152.37
1823,Nouville,dimenc_centres,34,Société le Nickel - PINPIN 1A,149.29,152.05,152.29,156.58
1824,Vallée du Tir,dimenc_centres,34,Société le Nickel - PINPIN 1A,146.52,147.30,147.29,148.82
1825,Doniambo - Montagne coupée - Montravel,dimenc_centres,34,Société le Nickel - PINPIN 1A,145.54,146.69,146.79,156.59
1826,Portes de Fer - Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,147.10,148.07,148.02,149.05
1827,Aérodrome Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,147.15,148.74,148.62,149.72
1828,Portes de Fer - Nord,dimenc_centres,34,Société le Nickel - PINPIN 1A,146.38,147.05,147.14,149.18
1829,PK 4,dimenc_centres,34,Société le Nickel - PINPIN 1A,145.10,146.09,146.11,148.07
1830,Aérodrome Nord,dimenc_centres,34,Société le Nickel - PINPIN 1A,146.40,147.51,147.76,150.56
1831,PK 6 Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,146.00,147.81,147.92,150.36
1832,Zone industrielle Ducos,dimenc_centres,34,Société le Nickel - PINPIN 1A,142.45,145.34,145.22,147.78
1833,Rivière Salée Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,144.31,145.00,145.04,145.88
1834,PK 6 Nord,dimenc_centres,34,Société le Nickel - PINPIN 1A,145.58,146.25,146.39,148.12
1835,Tina,dimenc_centres,34,Société le Nickel - PINPIN 1A,144.17,146.37,146.34,148.82
1836,PK 7 Est,dimenc_centres,34,Société le Nickel - PINPIN 1A,144.23,145.23,145.16,146.85
1837,PK 7 Ouest,dimenc_centres,34,Société le Nickel - PINPIN 1A,143.57,144.26,144.58,146.35
1838,Rivière Salée Nord Est,dimenc_centres,34,Société le Nickel - PINPIN 1A,144.26,145.11,145.17,146.09
1839,Normandie Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,142.96,144.44,144.58,146.74
1840,Normandie Nord,dimenc_centres,34,Société le Nickel - PINPIN 1A,143.30,144.16,144.23,145.32
1841,Rivière Salée Nord Ouest,dimenc_centres,34,Société le Nickel - PINPIN 1A,143.60,144.41,144.45,145.94
1842,Ducos,dimenc_centres,34,Société le Nickel - PINPIN 1A,146.04,148.15,148.38,150.73
1843,Logicoop,dimenc_centres,34,Société le Nickel - PINPIN 1A,146.19,147.44,147.48,148.64
1844,Kaméré,dimenc_centres,34,Société le Nickel - PINPIN 1A,145.66,147.25,147.22,148.63
1845,Tindu - Numbo - Koumourou,dimenc_centres,34,Société le Nickel - PINPIN 1A,148.05,150.39,150.47,152.75
1901,Ouégoa village - Balagam - Paraoua - Tarap,dimenc_centres,34,Société le Nickel - PINPIN 1A,146.96,152.59,152.79,160.39
1902,Pam - Tiari,dimenc_centres,34,Société le Nickel - PINPIN 1A,151.55,167.09,165.50,191.83
1903,Bondé,dimenc_centres,34,Société le Nickel - PINPIN 1A,141.71,150.22,152.02,190.98
2001,Saint Joseph Gossanah Takedji,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
2002,Fayaoué,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
2003,Mouli,dimenc_centres,34,Société le Nickel - PINPIN 1A,NULL,NULL,NULL,NULL
2101,Païta centre,dimenc_centres,34,Société le Nickel - PINPIN 1A,133.17,135.12,135.13,136.58
2102,Scheffleras,dimenc_centres,34,Société le Nickel - PINPIN 1A,136.39,137.37,137.37,138.35
2103,Nogouta-Les 3 Vallées,dimenc_centres,34,Société le Nickel - PINPIN 1A,135.79,137.80,138.24,144.26
2104,Ondémia Port Laguerre,dimenc_centres,34,Société le Nickel - PINPIN 1A,124.63,133.17,133.85,147.28
2105,N'Dé Naniouni,dimenc_centres,34,Société le Nickel - PINPIN 1A,135.42,137.74,137.91,142.82
2106,Tamoa Bangou Saint Laurent,dimenc_centres,34,Société le Nickel - PINPIN 1A,120.58,125.12,125.10,129.45
2107,Tontouta Tiaré,dimenc_centres,34,Société le Nickel - PINPIN 1A,112.59,130.38,128.88,145.80
2108,Mont Mou,dimenc_centres,34,Société le Nickel - PINPIN 1A,136.75,141.26,141.07,145.97
2109,Humbolt,dimenc_centres,34,Société le Nickel - PINPIN 1A,129.50,139.55,137.55,142.11
2110,Savannah - Nouré,dimenc_centres,34,Société le Nickel - PINPIN 1A,132.75,135.75,136.86,147.09
2201,Poindimié village,dimenc_centres,34,Société le Nickel - PINPIN 1A,105.62,108.82,108.52,111.41
2202,Tiéti - Tyé,dimenc_centres,34,Société le Nickel - PINPIN 1A,96.38,104.07,105.69,122.48
2204,Tibarama - Bayes - Ouindo - Ometteux - Napoémien,dimenc_centres,34,Société le Nickel - PINPIN 1A,102.48,111.15,110.43,118.81
2205,Goro Até - Goro Jé,dimenc_centres,34,Société le Nickel - PINPIN 1A,82.87,112.51,113.18,135.85
2302,Ponérihouen village,dimenc_centres,34,Société le Nickel - PINPIN 1A,86.85,96.48,97.07,115.50
2303,Goyetta - Goa - Nébouéba - St Yves,dimenc_centres,34,Société le Nickel - PINPIN 1A,74.73,84.04,88.35,119.72
2306,Aoupinié - Goro Darawé,dimenc_centres,34,Société le Nickel - PINPIN 1A,58.29,71.62,81.31,116.10
2401,Pouébo village - St Ferdinand - St Louis,dimenc_centres,34,Société le Nickel - PINPIN 1A,156.58,173.91,171.78,183.63
2402,Tchamboëne - Diahoué - Colnett,dimenc_centres,34,Société le Nickel - PINPIN 1A,183.25,192.40,192.44,203.80
2405,Massif du Panié - Mont Colnett,dimenc_centres,34,Société le Nickel - PINPIN 1A,155.93,179.68,171.20,181.31
2501,Pouembout village,dimenc_centres,34,Société le Nickel - PINPIN 1A,44.61,50.91,51.33,59.27
2503,Pindaï - Kopéto - Tamaon - Forêt plate,dimenc_centres,34,Société le Nickel - PINPIN 1A,32.03,59.71,59.03,90.99
2601,Poum village - Titch,dimenc_centres,34,Société le Nickel - PINPIN 1A,157.14,173.06,173.47,189.90
2603,Bouarou - Pangaï - Naraï,dimenc_centres,34,Société le Nickel - PINPIN 1A,135.46,154.57,155.31,169.57
2701,Poya village,dimenc_centres,34,Société le Nickel - PINPIN 1A,18.64,35.11,32.98,59.03
2705,Gohapin - Montfaoué - Nékliaï Kradji,dimenc_centres,34,Société le Nickel - PINPIN 1A,0.58,35.04,32.60,69.97
2706,Poya Sud,dimenc_centres,34,Société le Nickel - PINPIN 1A,0.18,22.53,22.68,39.68
2801,Sarraméa,dimenc_centres,34,Société le Nickel - PINPIN 1A,71.60,79.51,80.01,92.95
2901,Thio village,dimenc_centres,34,Société le Nickel - PINPIN 1A,122.21,127.33,127.25,146.49
2902,Thio,dimenc_centres,34,Société le Nickel - PINPIN 1A,102.81,118.90,120.99,142.87
2906,Borendy,dimenc_centres,34,Société le Nickel - PINPIN 1A,106.86,156.56,153.39,192.79
3001,Touho village,dimenc_centres,34,Société le Nickel - PINPIN 1A,107.54,114.87,116.04,131.87
3003,Tiouandé - Ouanache - Congouma - Paola,dimenc_centres,34,Société le Nickel - PINPIN 1A,124.49,131.23,131.71,138.31
3004,Koe - Kokingone - Tiwaka - Pombéi,dimenc_centres,34,Société le Nickel - PINPIN 1A,86.67,95.40,96.55,114.54
3101,Voh village - Gatope,dimenc_centres,34,Société le Nickel - PINPIN 1A,68.03,78.50,77.40,86.12
3103,Témala,dimenc_centres,34,Société le Nickel - PINPIN 1A,83.08,93.00,93.14,189.77
3106,Tiéta,dimenc_centres,34,Société le Nickel - PINPIN 1A,71.54,86.12,86.06,127.00
3201,Waho Touaourou Goro,dimenc_centres,34,Société le Nickel - PINPIN 1A,198.34,208.71,211.22,232.40
3202,Unia,dimenc_centres,34,Société le Nickel - PINPIN 1A,201.10,213.09,213.08,225.42
3203,Ouinné Pourina Plaine des lacs,dimenc_centres,34,Société le Nickel - PINPIN 1A,176.78,199.08,203.43,232.88
3301,Kouaoua village - Amon Kasiori,dimenc_centres,34,Société le Nickel - PINPIN 1A,104.13,112.05,112.07,127.01
3302,Méa Mébara - Ouérou Pimet,dimenc_centres,34,Société le Nickel - PINPIN 1A,89.90,107.72,108.70,127.25
0101,Bélep,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,NULL,NULL,NULL,NULL
0201,Boulouparis village,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,71.82,84.10,85.38,97.10
0204,Tomo-Ouinané,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,78.68,88.45,90.37,112.83
0205,Nassirah,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,64.17,74.08,77.46,99.40
0301,Bourail village,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,94.10,97.68,98.24,103.55
0302,Poé Nessadiou,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,83.49,98.63,97.61,109.43
0303,Domaine Deva Le Cap,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,103.70,115.35,116.20,128.78
0304,Nandaï Boghen,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,89.29,103.24,102.45,123.29
0305,Ny,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,105.86,112.61,112.98,123.08
0401,Canala village,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,25.98,31.18,33.10,49.04
0403,Gélima - Kuiné - Mia - Nakéty,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,17.17,24.58,23.86,30.29
0404,Mé Kwaré,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,0.61,32.26,33.37,56.34
0501,Coeur de ville urbain,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,122.03,123.75,123.78,125.78
0502,Coeur de ville littoral,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,120.53,121.88,121.90,123.23
0503,Koutio Secal,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,121.39,122.44,122.44,123.54
0504,Koutio érudits,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,120.92,121.63,121.64,122.44
0505,Koutio Fortunes de mer,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,120.29,120.99,121.03,122.27
0506,Jacarandas I,dimenc_centres,35,Société des Mines de la Tontouta - NAKETY LUCIENNE,122.07,123.00,123.35,125.06
